"데이터 수신 시간","운전 상태","운전 모드","재배 일자","CO2 평균값","온도 평균값","습도 평균값","조도 평균값","CO2_1","온도_1","습도_1","조도_1","CO2_2","온도_2","습도_2","조도_2","CO2_3","온도_3","습도_3","조도_3","CO2_4","온도_4","습도_4","조도_4","CO2 제어방식","CO2 설정값1","CO2 설정값2","온도 제어방식","온도 설정값1","온도 설정값2","습도 제어방식","습도 설정값1","습도 설정값2","조도 제어방식","조도 설정값1","조도 설정값2","CO2 릴레이동작","난방 릴레이 동작","냉방 릴레이 동작","가습 릴레이 동작","제습 릴레이 동작","조명 릴레이 동작","알람 릴레이 동작"
"2025-07-25 00:01:00","운전","단일제어","99","1436","22.8","103.7","0","1436","22.8","103.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-26 00:00:59","운전","단일제어","99","1327","22.8","103.7","0","1327","22.8","103.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-07-27 00:00:59","운전","단일제어","99","538","24.6","99.7","0","538","24.6","99.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-07-28 00:00:59","운전","단일제어","99","531","24.6","97.8","0","531","24.6","97.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-07-29 00:00:59","운전","단일제어","99","536","25.2","97.4","0","536","25.2","97.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-07-30 00:00:59","운전","단일제어","99","511","24.5","95.4","0","511","24.5","95.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-07-31 00:00:59","운전","단일제어","99","459","23.0","90.6","0","459","22.9","90.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","동작","정지","동작","동작"
"2025-08-01 00:00:59","운전","단일제어","99","395","23.9","95.0","0","395","23.9","95.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-08-02 00:00:58","운전","단일제어","99","392","25.4","97.3","0","392","25.4","97.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-03 00:00:58","운전","단일제어","99","412","25.9","98.9","0","412","25.9","98.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-04 00:00:57","운전","단일제어","99","340","26.0","99.9","0","340","26.0","99.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-05 00:00:57","운전","단일제어","99","399","25.8","99.7","0","399","25.8","99.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-06 00:00:58","운전","단일제어","99","394","25.6","99.2","0","394","25.6","99.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-07 00:00:57","운전","단일제어","99","353","26.6","96.0","0","353","26.6","96.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-08 00:00:57","운전","단일제어","99","407","24.9","93.3","0","407","24.9","93.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","정지","동작","동작"
"2025-08-09 00:00:57","운전","단일제어","99","411","24.6","93.7","0","411","24.6","93.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","정지","동작","동작"
"2025-08-10 00:00:56","운전","단일제어","99","374","23.2","94.5","0","374","23.2","94.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-08-11 00:00:56","운전","단일제어","99","394","24.1","96.2","0","394","24.1","96.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-08-12 00:00:56","운전","단일제어","99","362","22.1","92.0","0","362","22.1","92.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","동작","정지","정지","정지","동작","동작"
"2025-08-13 00:00:56","운전","단일제어","99","407","23.1","97.7","0","407","23.1","97.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","동작","정지","정지","동작","동작","동작"
"2025-08-14 00:00:56","운전","단일제어","99","429","24.7","99.2","0","429","24.7","99.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-15 00:00:55","운전","단일제어","99","438","24.9","100.2","0","438","24.9","100.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-16 00:00:56","운전","단일제어","99","442","25.2","98.3","0","442","25.2","98.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-17 00:00:55","운전","단일제어","99","436","24.9","95.5","0","436","24.9","95.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-18 00:00:54","운전","단일제어","99","413","25.3","96.2","0","413","25.3","96.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-19 00:00:54","운전","단일제어","99","371","25.8","95.7","0","371","25.8","95.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-20 00:00:54","운전","단일제어","99","401","26.0","92.7","0","401","26.0","92.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","정지","동작","동작"
"2025-08-21 00:00:54","운전","단일제어","99","403","25.4","95.8","0","403","25.4","95.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-22 00:00:55","운전","단일제어","99","421","25.5","95.5","0","421","25.5","95.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-23 00:00:54","운전","단일제어","99","1517","18.9","75.9","0","1518","18.9","75.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","동작","정지","동작","동작"
"2025-08-24 00:00:54","운전","단일제어","99","3183","19.9","103.6","0","3183","19.9","103.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-08-25 00:00:54","운전","단일제어","99","1902","19.0","103.9","0","1902","19.0","103.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","19.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-08-26 00:00:54","운전","단일제어","99","1046","8.4","104.2","0","1046","8.4","104.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","8.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-08-27 00:00:53","운전","단일제어","99","728","10.0","104.1","0","728","10.0","104.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","9.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","정지"
"2025-08-28 00:00:53","운전","단일제어","99","707","10.0","97.2","0","707","10.0","97.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","9.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","정지"
"2025-08-29 00:00:53","운전","단일제어","99","1407","17.3","100.0","0","1407","17.3","100.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","17.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-08-30 00:00:53","운전","단일제어","99","902","7.3","93.8","0","902","7.3","93.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","7.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","정지"
"2025-08-31 00:00:53","운전","단일제어","99","933","9.0","100.0","0","933","9.0","100.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","8.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","정지"
"2025-09-01 00:00:52","운전","단일제어","99","684","8.8","99.3","0","684","8.8","99.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","8.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-09-02 00:00:52","운전","단일제어","99","2614","22.3","103.0","0","2614","22.3","103.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","22.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-09-03 00:00:52","운전","단일제어","99","1284","8.4","95.4","0","1284","8.4","95.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","8.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-09-04 00:00:52","운전","단일제어","99","2534","17.8","98.7","0","2535","17.9","98.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-09-05 00:00:52","운전","단일제어","99","1405","14.2","96.0","0","1405","14.2","96.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-09-06 00:00:51","운전","단일제어","99","1485","13.9","93.2","0","1485","13.9","93.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","정지","동작","동작"
"2025-09-07 00:00:51","운전","단일제어","99","1653","15.8","96.9","0","1652","15.8","96.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","15.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-09-08 00:00:51","운전","단일제어","99","1920","15.3","95.6","0","1920","15.3","95.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","15.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-09-09 00:00:51","운전","단일제어","99","2180","15.5","96.6","0","2180","15.5","96.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","15.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-09-10 00:00:50","운전","단일제어","99","1808","12.8","98.1","0","1809","12.8","98.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","12.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-09-11 00:00:50","운전","단일제어","99","1691","13.8","97.3","0","1691","13.8","97.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","13.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-09-12 00:00:50","운전","단일제어","99","1439","13.3","96.9","0","1439","13.3","96.9","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","12.5","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-09-13 00:00:49","운전","단일제어","99","1382","13.9","96.7","0","1382","13.9","96.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","13.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-09-14 00:00:50","운전","단일제어","99","1489","14.2","96.1","0","1489","14.2","96.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-09-15 00:00:50","운전","단일제어","99","1402","14.2","97.5","0","1402","14.2","97.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","13.5","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-09-16 00:00:49","운전","단일제어","99","896","12.7","99.8","0","896","12.7","99.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","12.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-09-17 00:00:49","운전","단일제어","99","1394","14.2","97.8","0","1394","14.2","97.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-09-18 00:00:48","운전","단일제어","99","1411","14.6","98.5","0","1411","14.6","98.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-09-19 00:00:49","운전","단일제어","99","1034","17.4","100.2","0","1034","17.4","100.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1100","10분/10분","자동","17.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-09-20 00:00:48","운전","단일제어","99","2380","18.7","99.9","0","2381","18.7","100.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","18.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-09-21 00:00:48","운전","단일제어","99","1720","14.4","96.6","0","1720","14.4","96.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-09-22 00:00:48","운전","단일제어","99","1522","14.8","98.4","0","1522","14.8","98.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","14.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","정지"
"2025-09-23 00:00:48","운전","단일제어","99","672","18.5","95.3","0","672","18.5","95.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","17.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-09-24 00:00:47","운전","단일제어","99","2616","17.8","98.4","0","2616","17.8","98.4","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","17.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-09-25 00:00:46","운전","단일제어","99","594","19.8","103.6","0","594","19.8","103.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","17.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-09-26 00:00:46","운전","단일제어","99","613","22.2","103.8","0","613","22.2","103.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","17.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-09-27 00:00:46","운전","단일제어","99","885","23.0","103.6","0","885","23.0","103.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","17.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-09-28 00:00:46","운전","단일제어","99","1720","20.2","103.5","0","1720","20.2","103.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-09-29 00:00:46","운전","단일제어","99","5500","20.8","103.7","0","5500","20.8","103.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-09-30 00:00:46","운전","단일제어","99","649","19.3","103.8","0","649","19.3","103.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","동작","정지","정지","동작","동작","동작"
"2025-10-01 00:00:46","운전","단일제어","99","543","17.9","103.7","0","543","17.9","103.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","동작","정지","정지","동작","동작","동작"
"2025-10-02 00:00:45","운전","단일제어","99","654","17.6","103.7","0","654","17.6","103.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","동작","정지","정지","동작","동작","동작"
"2025-10-03 00:00:45","운전","단일제어","99","557","18.9","99.9","0","558","18.9","103.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","동작","정지","정지","동작","동작","동작"
"2025-10-04 00:00:45","운전","단일제어","99","581","18.6","103.7","0","581","18.6","103.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","동작","정지","정지","동작","동작","동작"
"2025-10-05 00:00:45","운전","단일제어","99","681","22.3","103.8","0","681","22.3","103.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-10-06 00:00:44","운전","단일제어","99","635","22.9","103.6","0","635","22.9","103.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-10-07 00:00:43","운전","단일제어","99","575","21.3","102.3","0","575","21.3","102.3","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-10-08 00:00:43","운전","단일제어","99","641","21.7","103.8","0","641","21.7","103.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-10-09 00:00:43","운전","단일제어","99","559","20.9","100.7","0","559","20.9","100.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-10-10 00:00:43","운전","단일제어","99","617","18.1","103.6","0","617","18.1","103.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","동작","정지","정지","동작","동작","동작"
"2025-10-11 00:00:42","운전","단일제어","99","537","19.2","99.7","0","537","19.2","99.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","20.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-10-12 00:00:42","운전","단일제어","99","1023","7.8","98.6","0","1023","7.8","98.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","7.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","정지","정지","동작","동작","정지"
"2025-10-13 00:00:42","운전","단일제어","99","661","7.5","93.7","0","661","7.4","93.7","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","7.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","정지"
"2025-10-14 00:00:41","운전","단일제어","99","473","21.4","103.0","0","473","21.4","103.0","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","7.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-10-15 00:00:42","운전","단일제어","99","549","19.1","101.1","0","549","19.1","101.1","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","7.0","10분/10분","자동","92.0","10분/10분","자동","6","10분/10분","정지","정지","동작","정지","동작","동작","동작"
"2025-10-16 00:00:41","운전","단일제어","99","3149","24.1","96.5","0","3149","24.1","96.5","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","95.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-10-17 00:00:41","운전","단일제어","99","1125","7.1","94.2","0","1125","7.1","94.2","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","7.0","10분/10분","자동","95.0","10분/10분","자동","6","10분/10분","정지","정지","동작","동작","정지","동작","정지"
"2025-10-18 00:00:40","운전","단일제어","99","3347","23.2","100.8","0","3347","23.2","100.8","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","24.0","10분/10분","자동","95.0","10분/10분","자동","6","10분/10분","동작","정지","정지","정지","동작","동작","동작"
"2025-10-19 00:00:41","운전","단일제어","99","1939","14.0","96.6","0","1939","14.0","96.6","0","0","0.0","0.0","0","0","0.0","0.0","0","0","0.0","0.0","0","자동","1400","10분/10분","자동","13.5","10분/10분","자동","95.0","10분/10분","자동","6","10분/10분","동작","정지","동작","정지","동작","동작","동작"
